eta,a,c,mean_terminal_psi,std_terminal_psi,sem_terminal_psi,q05_terminal_psi,q50_terminal_psi,q95_terminal_psi,stable_count,transition_count,unstable_count,p_stable,p_transition,p_unstable,p_stable_low,p_stable_high
0.24213483146067416,0.05,0.01,0.3925184278190136,0.003211823991861807,0.00016059119959309034,0.3871846660971642,0.3923342078924179,0.3981323271989822,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.2456741573033708,0.05,0.01,0.38639928475022317,0.003330018557395082,0.0001665009278697541,0.38088636845350266,0.3864566683769226,0.39191793501377103,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.24921348314606742,0.05,0.01,0.3806249748915434,0.00323616787697554,0.000161808393848777,0.3752102434635162,0.3805711418390274,0.38606088012456896,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.25275280898876407,0.05,0.01,0.37448612213134763,0.0033997826796435086,0.00016998913398217543,0.3690502569079399,0.374661922454834,0.3797414228320122,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.2562921348314607,0.05,0.01,0.36859611950814725,0.00333496101247905,0.0001667480506239525,0.36230919063091277,0.36867855489254,0.3738056540489197,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.2598314606741573,0.05,0.01,0.3622243258357048,0.0035342065692557678,0.0001767103284627884,0.35649402290582655,0.36216744780540466,0.368069751560688,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.26337078651685397,0.05,0.01,0.3564498607069254,0.003251907284570806,0.00016259536422854028,0.351391339302063,0.3563969135284424,0.36159916073083875,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.2669101123595506,0.05,0.01,0.3502132374793291,0.0032995936321189683,0.0001649796816059484,0.34483019411563876,0.3502158224582672,0.3556960836052895,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.2704494382022472,0.05,0.01,0.3443481734395027,0.003341911005879203,0.00016709555029396014,0.33914673030376435,0.34425103664398193,0.34974061846733095,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.2739887640449438,0.05,0.01,0.33838462993502616,0.003413636985725157,0.00017068184928625786,0.3328515440225601,0.33857299387454987,0.3437896728515625,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.27752808988764044,0.05,0.01,0.33193313285708426,0.003567346930835811,0.00017836734654179057,0.326438307762146,0.33177711069583893,0.33808429092168807,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.2810674157303371,0.05,0.01,0.32603752732276914,0.0033560090180195217,0.00016780045090097607,0.32044629752635956,0.3261004835367203,0.33124632090330125,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.28460674157303373,0.05,0.01,0.32011298567056656,0.0034397996176915115,0.00017198998088457557,0.31423342525959014,0.3201382905244827,0.32600377351045606,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.28814606741573034,0.05,0.01,0.31400244250893594,0.0035189443719200277,0.00017594721859600138,0.3085026368498802,0.313859298825264,0.31984238624572753,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.29168539325842696,0.05,0.01,0.30793860509991644,0.0034256217500280585,0.00017128108750140292,0.30225910246372223,0.30789147317409515,0.31378914713859557,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.29522471910112363,0.05,0.01,0.30231482841074464,0.0035043007406131916,0.00017521503703065957,0.2968025431036949,0.3024314194917679,0.30839480012655257,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.29876404494382025,0.05,0.01,0.29584431782364845,0.0034515456019544167,0.00017257728009772083,0.28987065702676773,0.29571452736854553,0.3019149869680405,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.30230337078651687,0.05,0.01,0.2898833843320608,0.0030774676073616765,0.00015387338036808383,0.28512224853038787,0.28995420038700104,0.2946853950619698,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.3058426966292135,0.05,0.01,0.2839341109246016,0.003319283972173667,0.00016596419860868334,0.2790824055671692,0.2842157930135727,0.289167708158493,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.3093820224719101,0.05,0.01,0.2779895332455635,0.0034858039294974026,0.00017429019647487013,0.27241735309362414,0.27793923020362854,0.2840423062443733,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.3129213483146068,0.05,0.01,0.27169853650033476,0.0032143865161582868,0.00016071932580791434,0.2663645431399345,0.27185913920402527,0.27677546739578246,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.3164606741573034,0.05,0.01,0.2657246625423431,0.003094546526367751,0.00015472732631838755,0.26102352887392044,0.2654092460870743,0.27110390216112135,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.32,0.05,0.01,0.2597836863994598,0.00346451575433316,0.000173225787716658,0.2540259525179863,0.2598116993904114,0.26566833108663557,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.005,0.05,0.02,0.7716599898040295,0.0035422939177021527,0.00017711469588510765,0.7658380329608917,0.7717700302600861,0.7776577264070511,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
