condition_id,a,c,eta,regime,mode,mean_terminal_psi,std_terminal_psi,sem_terminal_psi,p_ever_unstable,p_ever_unstable_low,p_ever_unstable_high
4,0.2,0.01,0.18863359824609482,buffered,no_operational_cost,0.12984349916305762,0.0032937812672188416,0.00019016655012805446,0.0,0.0,0.012642971224546036
4,0.2,0.01,0.18863359824609482,buffered,no_quantum_risk,0.3600111592706936,0.0025127910386538613,0.0001450760582584086,0.0,0.0,0.012642971224546036
4,0.2,0.01,0.18863359824609482,buffered,no_resilience_reserve,-0.45186331344159575,0.0030326644629518,0.00017509096440470335,1.0,0.9873570287754538,0.9999999999999998
4,0.2,0.01,0.18863359824609482,buffered,pqc_consensus_only,0.2305599241830681,0.0020575946093799214,0.00011879528016086203,0.0,0.0,0.012642971224546036
4,0.2,0.01,0.18863359824609482,buffered,qkd_only,0.7869995349748782,0.0026723334628441374,0.00015428724441375074,0.0,0.0,0.012642971224546036
4,0.2,0.01,0.18863359824609482,buffered,static_threshold,0.24746670823338437,0.002196641211280439,0.0001268231394645787,0.0,0.0,0.012642971224546036
4,0.2,0.01,0.26863359824609484,stressed,full,-0.04876154759485585,0.0033161412559643464,0.0001914575046801839,1.0,0.9873570287754538,0.9999999999999998
4,0.2,0.01,0.26863359824609484,stressed,memoryless,-0.06088284468872613,0.0107821365206557,0.0006225069422639863,1.0,0.9873570287754538,0.9999999999999998
4,0.2,0.01,0.26863359824609484,stressed,no_consensus_risk,0.48669831459204355,0.0027481666766536674,0.0001586654770543954,0.0,0.0,0.012642971224546036
4,0.2,0.01,0.26863359824609484,stressed,no_crypto_risk,0.08895706277111176,0.003288068149483433,0.00018983670312180945,0.0,0.0,0.012642971224546036
4,0.2,0.01,0.26863359824609484,stressed,no_cumulative_stress,-0.02641446463194269,0.003618072749691349,0.00020888952759819495,1.0,0.9873570287754538,0.9999999999999998
4,0.2,0.01,0.26863359824609484,stressed,no_operational_cost,-0.0019702573071487864,0.0035333446093187325,0.0002039977461329883,0.7033333333333334,0.6493365822398648,0.7521886094621532
4,0.2,0.01,0.26863359824609484,stressed,no_quantum_risk,0.3223975129031163,0.0025962371503431385,0.00014989382176307177,0.0,0.0,0.012642971224546036
4,0.2,0.01,0.26863359824609484,stressed,no_resilience_reserve,-0.5715661313042227,0.002965590330716838,0.00017121843757455176,1.0,0.9873570287754538,0.9999999999999998
4,0.2,0.01,0.26863359824609484,stressed,pqc_consensus_only,0.21415293319428566,0.0022092397976338466,0.00012755051918683356,0.0,0.0,0.012642971224546036
4,0.2,0.01,0.26863359824609484,stressed,qkd_only,0.6709581339924525,0.002677870082461999,0.00015460690129642804,0.0,0.0,0.012642971224546036
4,0.2,0.01,0.26863359824609484,stressed,static_threshold,0.1488881905129265,0.0022441139965526866,0.00012956398200019003,0.0,0.0,0.012642971224546036
4,0.2,0.01,0.22863359824609483,threshold_adjacent,full,0.019392996111820857,0.0032931826412466348,0.00019013198844143473,0.0,0.0,0.012642971224546036
4,0.2,0.01,0.22863359824609483,threshold_adjacent,memoryless,0.006975023301866876,0.010818110389708906,0.0006245838945621524,0.5866666666666667,0.5301906151568371,0.6409512698309082
4,0.2,0.01,0.22863359824609483,threshold_adjacent,no_consensus_risk,0.5545609705058829,0.0028800486714462207,0.00016627968757386994,0.0,0.0,0.012642971224546036
4,0.2,0.01,0.22863359824609483,threshold_adjacent,no_crypto_risk,0.14904957526881674,0.003110687913822625,0.0001795956504410408,0.0,0.0,0.012642971224546036
4,0.2,0.01,0.22863359824609483,threshold_adjacent,no_cumulative_stress,0.040253742335551165,0.0034873800212303113,0.0002013439794023843,0.0,0.0,0.012642971224546036
4,0.2,0.01,0.22863359824609483,threshold_adjacent,no_operational_cost,0.06345721257329986,0.0034894039208731367,0.00020146082930274408,0.0,0.0,0.012642971224546036
4,0.2,0.01,0.22863359824609483,threshold_adjacent,no_quantum_risk,0.3412054762213839,0.002326744735070187,0.00013433466991283167,0.0,0.0,0.012642971224546036
4,0.2,0.01,0.22863359824609483,threshold_adjacent,no_resilience_reserve,-0.511180546897659,0.0032417595964047375,0.00018716307756323276,1.0,0.9873570287754538,0.9999999999999998
4,0.2,0.01,0.22863359824609483,threshold_adjacent,pqc_consensus_only,0.22235269944953728,0.002158754595835142,0.00012463575470197607,0.0,0.0,0.012642971224546036
4,0.2,0.01,0.22863359824609483,threshold_adjacent,qkd_only,0.7290909327366784,0.002664778055104715,0.00015385103274453144,0.0,0.0,0.012642971224546036
4,0.2,0.01,0.22863359824609483,threshold_adjacent,static_threshold,0.1980892408372832,0.0021798022364448973,0.00012585094079916096,0.0,0.0,0.012642971224546036
5,0.2,0.02,0.17365168539325843,buffered,full,0.08778194089563593,0.0033513574795940746,0.00019349071429943044,0.0,0.0,0.012642971224546036
5,0.2,0.02,0.17365168539325843,buffered,memoryless,0.07415778590467392,0.010607998267950707,0.0006124530655564424,0.0,0.0,0.012642971224546036
5,0.2,0.02,0.17365168539325843,buffered,no_consensus_risk,0.6440445068932021,0.002772770355241728,0.00016008597109998257,0.0,0.0,0.012642971224546036
5,0.2,0.02,0.17365168539325843,buffered,no_crypto_risk,0.20693620260603562,0.0029870967716680687,0.00017246011252180214,0.0,0.0,0.012642971224546036
5,0.2,0.02,0.17365168539325843,buffered,no_cumulative_stress,0.10711803425272683,0.0031786929660906865,0.00018352192396436278,0.0,0.0,0.012642971224546036
5,0.2,0.02,0.17365168539325843,buffered,no_operational_cost,0.13134811399253937,0.0033960653996453326,0.00019607192726708067,0.0,0.0,0.012642971224546036
5,0.2,0.02,0.17365168539325843,buffered,no_quantum_risk,0.3421260332768638,0.0025417593234483495,0.00014674854296081456,0.0,0.0,0.012642971224546036
5,0.2,0.02,0.17365168539325843,buffered,no_resilience_reserve,-0.45160436906797163,0.0030252353682800807,0.0001746620454238481,1.0,0.9873570287754538,0.9999999999999998
